ArticleName,ArticleLink
Qualtrics: Multiple Choice Questions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4a967538db6bac547fb5266e13961955
ORIS- SIMS: PDF Contract Log Statement,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5772148c1be5305013b599ba234bcb62
ENCS-Voice-Auth Code Dialing Instructions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5feed01fdbedbc107fb5266e1396197b
ORIS- SIMS: Negotiation Manager Actions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62e5883fdb51f0507fb5266e139619e2
ORIS Managed Systems - Negotiation Manager - Intellectual Property Reminder Email,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6e4eb00edbe27c549cde83aa139619e5
ORIS-SIMS: IAF Data Entry - Add or Import Study,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=734aaa93db99bc502c4f9e74f3961966
Qualtrics: Rank Order Questions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=78883534dbabac547fb5266e139619f2
How do I see my final grades in LionPATH?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=79bef52bdbd3bc506ff9e1f5ca961942
ORIS- SIMSbudgets Support Home,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7e1c47af1b5ff850108915ff034bcb5e
Zoom: Meeting and Webinar: What's the Diﬀerence for Participants?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=86407e6edbfb70106ff9e1f5ca9619b8
Qualtrics: Text Entry Questions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8dc739fcdb6bac547fb5266e1396193c
CRCS: Submit a Proposal to Drop an Undergraduate Minor Program in Curriculum: 1 Begin the Propo sal Creation Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a0248f1e1ba0e05013b599ba234bcb4b
ORIS-SIMS: myResearch Portal (Dashboard): How to Delegate Access to your myReseach Portal Infor mation,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=aa10543fdb5d30902c4f9e74f39619ec
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 2 Proposal Initi ator and Submitter Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c532475a1b60e05013b599ba234bcbb2
CRCS: Submit a Proposal to Drop an Undergraduate Minor Program in Curriculum: 4 Consultation wit h Required Signatories,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c5930f1a1ba0e05013b599ba234bcba6
ORIS- SIMS: Process Map,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d298e1fbdb59f0507fb5266e139619fe
ORIS-SIMS: IAF Data Entry - Research Info tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d36b5edfdb19bc502c4f9e74f39619b2
ORIS- SIMS: Compliance Checks - Export Review Notices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dfa2e88b1bc33854108915ff034bcb68
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 4 Entrance and Ret ention Policies,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=02f08b9e1b20e05013b599ba234bcb6f
ORIS- SIMS: Requesting an IAF Change,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=133f0f921bef34901b31113fad4bcb37
ORIS- SIMS: Deleting an IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3311757bdb99f0507fb5266e13961965
ORIS - SIMS: How to request an advanced fund for an already submitted proposal,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3f689279db1db45429b24a2813961915
CRCS: Submit a Proposal to Drop an Undergraduate Minor Program in Curriculum: 3 Justification for Drop Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=45900b1e1b20e05013b599ba234bcbb4
CRCS: Submit a Proposal to Drop an Undergraduate Major Program in Curriculum: 3 Justification for Drop Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5011c7de1b20e05013b599ba234bcbcc
Kaltura MediaSpace Go: Quick Start Guide for Android and iOS,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5728bfda1babbcd0108915ff034bcbcf
Kaltura: Quick Start Guide for Students,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=585984e61b63fcd0108915ff034bcb4b
ORIS-SIMS: AURA Field Mapping (Archive),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5d6c1acbdbd93c502c4f9e74f39619dc
ORIS- SIMS: Who can submit a Penn State Sub Request Form?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5f2885b51b59385413b599ba234bcb77
CRCS: Submit a Proposal to Drop an Undergraduate Major Program in Curriculum: 5 Send Complete F orm to Your College Administrator,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62318b121b60e05013b599ba234bcbb4
ORIS- SIMS: How to add a delegate,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6462f2921b9d701013b599ba234bcb15
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 9 Cost Analysis,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=796343d61ba0e05013b599ba234bcb5d
ORIS- SIMS: Workflow Approvals in IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=99cdedb3db99f0507fb5266e1396191a
ORIS- SIMS: Returning an Award IAF to a Proposal IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a351e1781b0e70101b31113fad4bcba0
ORIS- SIMS: IAF Processing State and Actions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a905e9b7db59f0507fb5266e139619c0
Browser-Based Reading Assistance Options for Web Content,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ac182e0adb2ffc509cde83aa139619c4
"ORIS-SIMS: SIMSreports: How to remove a proposal from an Unfunded, Withdrawn, or Purged state",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bb59c473db5d30902c4f9e74f396191c
ORIS-SIMS: Conflict of Interest Disclosures,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c927f088dba134902c4f9e74f396196b
ORIS-SIMS: IAF Data Entry - Radiation Lab Safety tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d809a613db99bc502c4f9e74f39619fd
ORIS-SIMS: IAF Data Entry - Animal Biosafety tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e276669fdb59bc502c4f9e74f3961927
ServiceNow: How to add a report to your dashboard,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=037e6cf81b44a85013b599ba234bcb8f
ORIS-SIMS: IAF Data Entry - Attachments Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0a4beed3db99bc502c4f9e74f396196d
ORIS- SIMS: Role Administration,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2117da83dbd93c502c4f9e74f3961908
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 4 Entrance and Retention Policies,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=36e387da1ba0e05013b599ba234bcb0b
Using Box Collections with Android,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=38f5ed13db20901029b24a28139619c2
CRCS: Submit a Proposal to Drop an Undergraduate Major Program in Curriculum: 4 Consultation wit h Required Signatories,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3b91c7161b60e05013b599ba234bcb18
ORIS-SIMS: IAF Data Entry - Human Subjects tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=44e7eedfdb59bc502c4f9e74f396193e
ORIS- SIMS: IAF Data Entry - Refreshing a Budget,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=46211e93db19bc502c4f9e74f3961989
CRCS: Submit a Proposal to Drop an Undergraduate Major Program in Curriculum: 2 Proposal Initiato r and Submitter Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6dbf7a311b5c281413b599ba234bcb23
ORIS-SIMS: SIMSreports: How to complete Add Person request form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7485c8fbdb1d30902c4f9e74f39619ae
ORIS- SIMS: Compliance Checks - Conflict of Interest Approvals,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7b7b86c3db593c502c4f9e74f39619a3
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 5 Objectives an d Justification Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7b8f72fd1b1c281413b599ba234bcbaa
ORIS-SIMS: Category II Line Items,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=829847d5db2638549cde83aa1396194a
ORIS- SIMS: Award IAF Standard Workflow Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=83a7ba851b0638101b31113fad4bcbc8
ORIS- SIMS: Investigator Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=85cd1fd2db15b01029b24a28139619d6
ORIS-SIMS: IAF Data Entry - Personnel tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=886716dbdb19bc502c4f9e74f39619df
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 9 Consultation with Required Signatories,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8cb18b161b60e05013b599ba234bcb5e
Qualtrics: Matrix Table Questions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9d37713cdb6bac547fb5266e1396196a
ORIS-SIMS: SIMSreports: How to Request Faculty Addition,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d8c9c873db5d30902c4f9e74f39619d9
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 5 Objectives and Ju stification Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e03fb2921b20e05013b599ba234bcbb0
ORIS- SIMS: Starting Workflow for an IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e12a25bfdb59f0507fb5266e139619c1
ORIS- SIMS: PSSUB Status Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=071c344bdbdd381029b24a2813961928
ORIS-SIMS: Cayuse: How to request a non-PDF file upload,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0b5eeab41b2e3054108915ff034bcb7b
ORIS-SIMS: IAF Data Entry - Export tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0c7c1e13db59bc502c4f9e74f3961989
ORIS-SIMS: Transferring a Budget,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=177486d11b37f0141b31113fad4bcb78
ORIS-SIMS: MTDC/TDC Line Items - Equipment/Travel/Other/Subcontracts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1e4d87dddb2638549cde83aa13961956
ORIS-SIMS: Budget Parameters,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=22e2cbdddbe238549cde83aa13961987
ORIS- SIMS: How to allow an investigator to change disclosure information on PIAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=33b7845a1bd5fc5413b599ba234bcb4d
ORIS- SIMS: Compliance Checks,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=44926143dbd9f8502c4f9e74f39619e6
ORIS- SIMS: Related Docs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4bb4ebe2dbd9341029b24a281396190e
ORIS- SIMS: Error Messages,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4c850cfbdb51f0507fb5266e139619be
ORIS-SIMS: IAF Approvals,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4df99ac7dbd93c502c4f9e74f39619bb
Zoom: What is a Personal Meeting Room?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5d4dae6edbbb70106ff9e1f5ca961994
SIMS PSSUB: How to add a Subcoordinator,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5d9cf0b51b15385413b599ba234bcb3c
ORIS- SIMS: Who can start workflow for a Penn State Sub Request Form?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5eb389351bd5385413b599ba234bcb0d
ORIS - SIMS: How to complete an approval as an Investigator,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=692ed2b5db5db45429b24a2813961959
Identity and Access Management Application Recommendations for logouts and timeouts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6a47d7fc1b727c10108915ff034bcbaf
ORIS- SIMS: Who can create a Penn State Sub Request Form?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=773389311bd5385413b599ba234bcbf1
ORIS- SIMS: Compliance Checks - Personal Conflict of Interest Notices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7949020fdb193c502c4f9e74f3961908
CRCS: Submit a Proposal to Drop an Undergraduate Minor Program in Curriculum: 5 Send Complete F orm to Your College Administrator,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7ec30b9a1ba0e05013b599ba234bcbd7
ORIS-SIMS: IAF Data Entry - Waivers tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=80851a1bdb19bc502c4f9e74f39619a5
ORIS-SIMS: SIMSbudgets: How to calculate salary and cost share on an NIH budget for base salary ov er the NIH salary cap amount,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=868c0585db6e7c546ff9e1f5ca961988
Box API response headers changes that may impact your application,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=89a2e2421bdaf4d01b31113fad4bcb20
ORIS- SIMS: CPO Processor,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8e8e40401be5305013b599ba234bcb7b
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 7 Program Bulle tin Outline Step 2,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a6f28bd21ba0e05013b599ba234bcb9d
"ORIS- SIMS: Negotiation Locator ""Dashboard""",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ac426872db1df4502c4f9e74f39619d2
ORIS-SIMS: myResearch: How to Set Your Preferred View,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b8957fa31bf1b01413b599ba234bcb98
ORIS- SIMS: Assurance Page,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d3537e5a1b9d701013b599ba234bcb24
Agreement Approval Forms,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=daff7d611b8cbcd013b599ba234bcbae
ORIS- SIMS: Recalling an IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ee3f6177db99f0507fb5266e139619d2
ORIS-SIMS: Subcontract Line Items,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f70ecb11db6638549cde83aa1396195d
ORIS- SIMS: All In Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fe73e4f6db1df4502c4f9e74f396198b
ORIS- SIMS: How to delete a delegate,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fefe26521b5d701013b599ba234bcb0e
ORIS - SIMS: How to update a protocol id after submission to CPO,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=021b62b1dbddb45429b24a2813961937
ORIS-SIMS: SIMSbudgets: How to request Person Addition,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0f581949dba2bc546ff9e1f5ca9619d6
ORIS- SIMS: Start Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=15ec2f62db9d341029b24a281396193b
ORIS- SIMS: Dashboard View,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1706d08c1b29305013b599ba234bcbae
ORIS- SIMS: Submitting Approvals in IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=170e65f3db99f0507fb5266e13961900
ORIS-SIMS: Creating Basic User Accounts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1c81d3d5db6638549cde83aa1396195c
ORIS- SIMS: Document Manager,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1dbd54b6db99f4502c4f9e74f3961974
ORIS-SIMS: SIMSreports: How to transition a Proposal IAF to an Award IAF in Negotiation Manager,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=280e447bdb5d30902c4f9e74f3961965
ORIS- SIMS: Undelete in Document Manager,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3531e07edbd9f4502c4f9e74f3961960
Oﬀice 365: Sway versus PowerPoint: What's the Diﬀerence?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=391d98b21b67b014108915ff034bcb5c
ORIS- SIMS: Help Label Text for Lookups,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4b6f32961b91b01013b599ba234bcb63
ORIS-SIMS: User Delegation,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=50891a87dbd93c502c4f9e74f396195b
ORIS-SIMS: SIMSreports: How to create a Daily Log Report - by College or Department,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=553700bfdb1d30902c4f9e74f39619e2
ORIS- SIMS: Request Tracking,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5b624f961bd1b01013b599ba234bcb82
ORIS- SIMS: How to add a new Department Head,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5c21fa5e1b5d701013b599ba234bcbd2
WebLabs: Accessing Virtual WebLabs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5cdb53dedb6e7c946ff9e1f5ca961934
ORIS- SIMS: Revising a Submitted IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6220f1b7db99f0507fb5266e1396191a
ORIS- SIMS: CPO Negotiator,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=64c09c081be5305013b599ba234bcbee
ORIS-SIMS: SIMSbudgets: How to use a Cat I calculation for a Cat III or Cat IV line item,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6a1f9d4ddb66bc546ff9e1f5ca96194f
ORIS Managed Systems: SIMS Update (Budget Export) – IAF.4.0.2021.005 & SB.3.0.2021.005),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6f91415a1b85b0d013b599ba234bcb21
CLM Windows Labs Default Browser: Microsoft Edge,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=71deba44dbeb74906ff9e1f5ca961993
ORIS-SIMS: Building an Approval workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7f785a07dbd93c502c4f9e74f396196a
ORIS- SIMS: Document Upload,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=894d3a5a1b51b01013b599ba234bcbab
